id,name,link
98b3704a-2551-4c25-a617-feddf76677ea,AION Partners,aion-partners
ffce4848-1ae9-4b46-8e21-b9ebb39c95da,Aion Ventures,aion-ventures
d4b40cec-9dcd-42d2-b2aa-471e51bfd6a6,GIIG Africa Fund,giig-africa
d759b3d9-d007-45d1-b623-0f85def3b383,EU Family Office,eu-family-office
f2e76cf7-aedf-470e-8357-ecbcb763899e,Rebel Fund,rebel-fund
6460f445-a4a6-e8c7-64eb-886a13f8e13e,The Pritzker Organization,the-pritzker-organization
3aa1e48a-4837-4b3e-9805-21ae0195a281,PCG Capital,pcg-capital
08fb70bc-31b9-1647-28ae-8a1de82706ac,Trinity Private Equity Group,trinity-private-equity-group
05e5c8f9-b4bd-9890-a2f5-26917e4be7e0,MSD Partners,msd-partners
55cf04a2-2d9a-4e0d-92fa-e8498735a466,Patient Square Capital,patient-square-capital
f393e81e-480b-438e-a915-75d55673d37d,A&E Investments,a-e-investment
a048cb72-352e-4700-bd3e-5f566768cda9,Curzon Investment,curzon-investment
6c2943b1-7e26-4d13-8e96-cceb4ac9cf23,Enlightened Hospitality Investments,enlightened-hospitality
dff7ad45-6550-4727-9c29-a9bb4559e5f1,PentaLab,pentalab-e5f1
04a99c47-fbea-7c86-1a5d-721f749a9cb2,CreditEase Fintech Investment Fund,creditease-fintech-investment-fund
ddf24fae-bf29-4f44-8410-be7908e98105,Koji Capital,koji-capital
fe23de30-30de-4be1-92a5-123a6648314e,LuneX Ventures,lunex-ventures
6caf93c1-ebaf-4e90-9a53-310c3bc3a48b,Wave Digital Assets,wave-digital-assets
26a9ec60-d5b3-1873-cb5f-e417662c1f18,Rev1 Ventures,techcolumbus-2
e0eae5ee-caca-4945-863e-1c5c50f9dd00,Integrated Capital,integrated-capital-dd00
e170f006-12e5-3bff-0fd5-4bf99cb1781b,IQ Capital,iq-capital-partners
181e1b35-0745-4535-94cb-fe1268b2f671,Surrey Capital Partners,surrey-capital-partners
8d66bb6e-84bc-450e-84bb-5ef11d993b4a,Sweetwater Capital Partners,sweetwater-capital-partners
f64a5db3-4235-47c4-96e7-82775d9783c2,IBI Tech Fund,ibi-tech-fund
a0d3f0e7-3ca5-41a1-9bec-58b87ca6c261,Venture 53,venture-53
c3307863-46cb-47fb-af19-482188883596,EIC Rose Rock,eic-rose-rock
fc84b098-8a0e-4e3b-bcbf-1fefbec82ce9,Unorthodox Ventures,unorthodox-ventures
985b6ed1-a3bd-4f53-ae2e-f55339a98c94,"Potter Ventures,",potter-ventures
10c32e88-1acc-466d-b601-1d0e12a74bdb,Allegion Ventures,allegion-ventures
9522d18f-aa84-482f-a8ea-e18b468f2179,Octagon Capital Advisors,octagon-capital-advisors
4cb8ee0b-3c25-68b5-835f-98e66f441a96,Black Diamond Ventures,black-diamond-ventures
ebd35b54-c455-46c2-bf8b-de81ca61a569,Urban Impact Ventures,urban-impact-ventures
dfc5fe0d-6cda-4bc8-a19c-27838ba36775,Jacobio Pharmaceuticals,jacobio-pharmaceuticals
99e40296-e31f-bf18-ffed-99de672125bb,Propel(X),propelx
2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,Grit Ventures,gritlabs
185263b7-f4f3-f0e8-193d-6c635d1290ec,Kitchen Fund,kitchen-fund
4e55b304-7b45-d574-b01f-871fe3b0e646,Yum!,yum-brands-inc
f6ac185b-b777-4924-92ef-b0dfe9423376,Janus Henderson Investors,janus-henderson-investors
5959a45f-3a23-4d84-bc47-97d5e7866709,Avidity Partners,avidity-partners
6d06c9c2-d26e-4dd9-bc16-a93b00f59c60,HashKey Capital,hashkey-capital-9c60
b1c550e8-d05d-0d23-c25a-252d68cdffea,Koc Holding,koc-holding
17f41f7a-71ff-0bc9-69fd-eaea8fbd79ff,SCC Soft Computer,scc-soft-computer-2
fc92baed-524a-dc5d-0c88-86eb6e2ddeac,WorldQuant Ventures LLC,worldquant-ventures
9cfd993f-07b3-1930-37da-a0129f1d9b72,HealthTech Capital,healthtech-capital
72142e7f-a3f8-4226-8d5f-e4fa61f245e8,Flywheel Fund,flywheel-fund
3fb21f77-23da-4112-a584-696a9826fb38,Siam Capital,siam-capital
f8100fdd-28f4-4c70-94a5-35c64a0ba956,Bastogne Development Partners,bastogne-development-partners
8c04ede3-f447-481d-80c7-674fd74c1835,HMS Development,hms-development
a2df42ad-01cd-9af5-225e-4e0a9af35ed2,Cavalry Fund,cavalry-fund
5ea5224c-0476-464c-a854-bb0c3d7802c4,Atlantico,atlantico
165abb34-93f3-12cb-a04d-1396ed7eb3c5,Canary,canary-5
edb8918d-b62a-803f-7259-bc4d70c8b83e,DBL Partners,dbl-investors
a465ec78-3ce7-4d30-ab7d-c0317cc6c3c0,Celtic House Asia Partners,celtic-house-asia-partners
c6d325d9-a0ae-4794-825d-87147da9ad01,Ambit Health Ventures,ambit-health-ventures
ddb6632f-bcad-4d26-8b35-ab3a6c628a7c,OneAlphaNorth Capital,onealphanorth-capital
717b90fe-1fc1-4f82-8b9b-3b7c59397260,Boomerang Ventures,boomerang-ventures
29b421f7-6fba-6d9d-24d1-9039ea28f616,Dolby Family Ventures,dolby-family-ventures
1cec3799-2843-42fe-96e8-36fc5c2a5499,Cardinal Sports Capital,shore-capital-sports-entertainment
ca044113-9810-408f-bf70-815b62c44c6f,Valeas Capital Partners,valeas-capital-partners
ed34623c-0fd1-405f-a7e8-8c7a5a14b302,Orchard Ventures,orchard-ventures
24a0f6af-c00c-435b-b22f-b26575e9f6e1,S4S Ventures,s4s-ventures
62ba3b77-8b71-e28b-1e5c-0562b042bc70,Stanhope Capital Group,stanhope-capital-group
8f738619-608f-4026-9128-1e67e21bec09,FIS Impact Ventures,fis-ventures
45519a66-479f-4f94-adb7-7c24a8e1cb80,Reseda Group,reseda-group
880e5d6d-b561-4183-a3a5-3b689ac1dfd4,Smart Money Ventures,smartmoney-ventures
eff144c2-d1a9-b5fe-336a-c1f44a40986d,83North,greylock-partners-israel
07779399-c2e8-4e4e-b942-587249b939bf,Elephant Partners,elephant-partners-39bf
a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,Expa,expa
c02752b6-9c39-360e-c9a1-f0ed16065049,EquipmentShare,equipmentshare
d42399cb-e9e5-42fa-994e-d7de814b0603,Takeoff Capital,takeoff-capital
5f1d85f2-d83f-4ff3-ac71-a45c69f7cae8,Bruning State Bank,bruning-state-bank
d937584f-925f-fdc2-ed3d-dd7bf079fb84,Maine Venture Fund,small-enterprise-growth-fund-of-maine
dc9a840d-4d6e-411f-8b15-682789195977,Sincere Corporation,sincere-corporation-5977
14f2acdb-e44c-283b-accf-9131e3cf9dd1,Moodoos Investments,moodoos-sedona-limited-partnership
d7fed452-2140-4810-aee5-cb60a01c7137,Cypress Growth Capital,cypress-growth-capital
5c6c17c4-92c3-46ed-a53a-37ce1fd3e015,Lam Capital,lam-capital
473a6ba8-868c-33db-3e8d-7e01aff0ad07,Hedge,hedge
5ea9ca3b-3c29-43da-968c-905030502501,Zacua Ventures,zacua-ventures
388164ca-725c-41e2-ac62-8bd43cf7218b,Bettor Capital,bettor-capital
044a1684-b8ff-b572-a85a-e960ff6cca9f,Switch Ventures,switch-ventures
39d3d841-4988-d90e-b05e-478346d56095,Excelerate Health Ventures,excelerate-health-ventures
ab6d5b32-c9de-4a89-8557-8d9620549ff1,Venn Ventures,venn-ventures
e1ebd6e4-4eb1-445b-b97e-6c86fe76f874,Synergen Technology Labs,synergen-technology-labs
cdb09945-a8fe-b235-8c4a-7d975a8f8f13,Oaktree Capital Management,oaktree-capital-management
41c86641-6ba3-467d-be6f-7809dc2ba8e0,Anicut Angel Fund,anicut-angel-fund
3c441dae-dbb2-4231-9979-4a4056b75f9f,TechEnergy Ventures,techenergy-ventures
9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,Converge,converge-vc
b7afad3e-a8ad-432f-a5a9-8a8fddee5413,New North Ventures,new-north-ventures
6e1855df-295e-4eda-930a-eb6b4887636f,Wildcard Ventures,wildcard-ventures
fb768c81-5461-434a-8604-c5ddb6a1202d,Wells Fargo Startup Accelerator,wells-fargo-startup-accelerator
2c87e919-6e65-ae78-580f-c67aca2acdf9,Cottonwood Technology Fund,cottonwood-technology-fund
0cc2659b-0483-465c-b767-413a5dfe37ee,ReGen Ventures,regen-ventures
9c4085ae-2c18-4aec-8a10-2085fe0c3389,Trailhead Capital,trailhead-capital
f3cedf0c-0245-4294-b41b-bff89a7145f0,Chenel Capital,chenel-capital
179d5d0b-482c-49ca-9563-0b75cffe181e,Winston-Salem Partners Roundtable (WSPR) Fund,winston-salem-partners-roundtable-wspr-fund
0895167e-b2b0-3d62-35b2-c47d05762a91,Base Capital Partners,base-capital-partners
d9414dd8-4bc5-4b51-2066-4610a5267cd7,Saama Capital,saama-capital
26858f6e-5b6f-4da9-80e6-7bd2d9095078,NorthCapital,northcapital-holding-aps
eccf5c52-9222-4cb4-8483-cba2cd8ed847,Branded Hospitality Ventures,branded-hospitality-ventures
1a39b7f4-0b4c-dc99-3b96-ce17ebc6d18f,Money Forward,money-forward
1d9358c4-5f8c-4665-9d02-6fdf2865780c,New Voices Fund,new-voices-fund
b88f8432-9309-405e-a723-e53d47dba144,Porsche Ventures,porsche-ventures
065f8345-d62e-4bbd-aa1b-3212bf4852f2,Proeza Ventures,proeza-ventures
381ab7d2-48ab-4a6e-aaca-4b13e9d9d7fc,Nan Fung Life Sciences,nan-fung-life-sciences
3d61eea7-8f79-4f93-a31d-d9ae716a81c5,Green Generation Fund,green-generation-fund
ce9f7c79-4779-4a6b-8246-7b4c16a2cc68,Snowpoint Ventures,snowpoint-ventures
2f6cfa33-6bb4-472a-86c8-3bf8f4e51c87,Global PayTech Ventures,global-paytech-ventures
8ec77fb7-051b-bd45-9cd5-58c34a5eca64,Archangels,archangel-informal-investments-limited
a9643a31-3093-42f8-9b4f-378749013880,Glow Brands,glow-brands
9de88f94-1bcf-4af8-be29-8aa15c0ed7d6,TQ Ventures,tq-ventures
e74f0df2-f464-43ce-ba0f-3e471ff0f081,Bioluminescence Ventures,bioluminescence-ventures
ed12b758-ebcb-4c81-afc7-13bf812a8729,The Fabric,the-fabric-8729
5a161c5c-ffad-4b79-a421-4af94436f65d,J&W Partners,j-w-partners
57fb60d4-99a7-4230-b772-d9abc209de29,Lightchain,lightchain
8f7dd35a-a2e9-7085-8525-06b07d93a845,Act One Ventures,act-one-ventures
87a560d8-1e4a-b8e0-3d65-0a01c461ef06,Clocktower Technology Ventures,clocktower-technology-ventures
66df87d4-6798-444e-836c-b952587f7f2b,Tensility Venture Partners,tensility-venture-partners
f470e572-fe5a-d641-1b17-03943601a77a,Cherrystone Angel Group,cherrystone-angel-group
98c07129-6ad6-4fa0-b9c2-f2a713ff04ab,Winnow Fund,winnow-fund
2e071f2f-ce43-c9ea-7009-d3af7fbca1db,Pangaea Ventures,pangaea-ventures
9230c6de-929c-b1e1-ac63-6373cdd8f164,Big Basin Capital,big-basin-capital
f0229cfa-08e1-b8b4-55cd-e4e4e9e31777,Omega Healthcare Investors,omega-healthcare-investors
da7bf171-8045-40dd-a487-9bfef6147286,Acumen LatAm Impact Ventures,acumen-latam-capital-partners
2337154c-085f-472e-964b-df9de800afc8,EWA Capital,ewa-capital
7fb53340-1e5c-43b4-a0ce-4840606c141a,Grit Road Partners,grit-road-partners
b640dbca-2798-fae7-adac-ff7561f027c2,Main Sequence Ventures,main-sequence-ventures
99a5ae23-0bb4-981f-a589-eddd94b4d2ef,lool ventures,lool-ventures
bcc83fa5-8ce9-4ce5-a33e-e55226478c35,TAU Ventures,tau-ventures
d34d3e3d-74b5-4597-8fff-1dafbf32ab03,Davidovs Venture Collective,davidovs-vc
d05169be-7a59-402b-8448-c79962ad18ac,North Carolina Venture Capital Fund,north-carolina-venture-capital-fund
5db1b699-8809-461c-befd-26b356b66c52,Underdog Labs,underdog-labs
e0d42809-797a-42e8-874e-995e4f11d3d6,8090 Industries,8090-industries
51f66f74-70c0-40e9-8115-cb961733644a,Infinitas Capital,infinitas-capital-ag
40788c63-85c4-4a26-8d3b-5a824dec5cc4,BRANDT,brandtå
b8bc9180-a545-4b57-896e-e3e85c022224,IVP,ivp
23b33f12-7dd5-958e-119e-00f21078268f,Global Asset Capital,global-asset-capital
1cf2fd7b-e683-4095-a6e9-12d9189c2450,New Valley Ventures,new-valley-ventures
11fddf2a-983e-425c-945f-f979df73dc43,RWT Horizons,rwt-horizons
7f3a327a-7f0a-4bba-8f11-177355bd4935,Old Line Capital Partners,old-line-capital-partners
45d2b5f4-9c5c-1b2d-ae3d-301dff00b0d5,Good Ventures,good-ventures
5ad257b6-7adf-47d2-93f5-dd1fb3d0521a,Welltech Ventures,welltech-ventures
43f952da-2c0e-40fa-ad47-e35495bd86c8,EVE Atlas,eve-atlas
d71d43b8-b4bd-f377-b8a4-aa6c6defeaa8,Second Alpha Partners,second-alpha-partners
a2241b17-4bca-46f9-b5ab-dd319a067bb2,Barings,barings
caad4391-7d78-46ce-0223-ba3ae467699d,Huashan Capital,huashan-capital
23392861-cd15-4135-b015-3371838c8b8b,Aria Growth Partners,aria-growth-partners
1a0b054c-69e1-4a42-9b82-b320b728941d,HubSpot Ventures,hubspot-ventures
4ffcd5d8-2761-ea4f-63b9-a38d7b7c1668,HASI,hannon-armstrong-sustainable-infrastructure-capital
62f78c57-4b36-12c0-c0c4-636076706f8b,ACE & Company,ace-and-company
f5758bc0-8513-4a21-bc2b-aca94d874935,Future Africa,future-africa
8f17ffe9-105a-8249-2660-6b7c7c029e2c,Version One Ventures,version-one-ventures
7998ac2c-e42a-4c34-b091-48d471d577d3,Mercantile Venture Capital,mercantile-venture-capital
dcd7616d-47b0-4244-9236-2c890a751369,Global Ascent Partner LLC,general-ascent-partner
7f73d4d7-c619-422e-957f-ae21a2c36f8f,Synthesis Capital,synthesis-capital-6f8f
965ec16c-ffee-47bc-9797-ebba27d6bba3,Facet Life Sciences,facet-life-sciences
383b603d-025e-b7b5-82f8-0e37c207fdc7,Cordis,cordis
7fec793a-5c5b-436c-af84-1cb2a05e0592,Valour,rodinia-lithium
6c60f0dd-0217-470c-99b9-a9b37b7be0be,Legion Capital,legion-capital
e4b60013-d4da-4a75-b7d4-2b0a5fda0e12,10D,ofek-venture-fund
6d245b0c-db74-4471-aba7-36ff357475eb,Atreides Management,atreides-management-lp
75c2271a-3829-42df-87dd-994d5537f27e,Arali Ventures,arali-ventures
36287ddc-b3fa-4bbf-8e3f-1caf0ce99d8d,GBV Capital,genesis-block-ventures
b633bb27-ab55-4a84-a270-fb52e096caf2,NFX Bio,nfx-bio
b317f92c-6b57-a05d-940c-27804451efc6,The Kraft Group,kraft-group
00757ec8-abf2-44c1-b39b-c3248eb0348e,Gemini Ventures,gemini-ventures
4fa2bde4-a970-4056-8c54-4afcb6cc8bde,Kahoa,kahoa
7f1565e6-894a-4102-ba3f-3ab0703f9f93,CyberJunction,cyberjunction
b5b5e9fc-b429-9942-9bd3-44086ce67a43,Innovatus Capital Partners,innovatus-capital-partners
f1abd456-2e64-7a22-029f-c82c136b505e,Duquesne Capital Management,duquesne-capital-management
902d9bbd-c03f-4dd6-8c64-bfe4e6057a7b,Schusterman Family Investments,schusterman-family-investments
da3bdaaf-e71d-44ac-9651-b1ebb992861f,FortyTwo VC,fortytwo-vc
39a9103a-ce00-434a-9277-a75a80389538,Sanctor Capital,sanctor-capital
9985cb43-c242-4d7d-bc9c-afe14eab1574,Dream Ventures,dream-ventures
a17fc85e-75ba-4b48-adfe-a21d100294e7,Huajin Capital,huajin-capital
06c87a00-68d5-3943-ec8c-de0d19ea5bd7,BlueYard Capital,blueyard-capital
170cf0d3-ef4e-44ee-b6ac-5f386e9b67fe,CUE Growth Partners,cue-growth-partners
c4f20a6c-bc0e-aefd-2bfa-c953d29a876c,Jane Street Capital,jane-street-capital
89b3c8d9-8d2b-43de-a84f-a5b148185b5f,Revere Partners,revere-partners
acc8934c-954d-4167-f619-7de6db14e87d,Joule Ventures,janvest-technologies
a85193f0-e6c8-a486-89c5-14750c31a605,Doosan Group,doosan-group
bcd2cee9-2eb3-4777-b1cb-6f3d0e41dc37,8i Ventures,8i-ventures
05cd2090-5078-4925-8b42-d45ed998735a,MOVE Capital,move-capital-735a
513138d3-c7ea-472a-893c-ad99c56f2306,Astralis Capital,astralis-capital
41e71793-b8b2-51a5-98cb-dd8f7b2e5fdb,Elron Ventures,elron-electronic-industries
a354cb66-5328-4474-9c0a-4b9a836b1374,GENIUS NY,genius-ny
792f9420-251d-47ca-a556-707175f9775d,Dunamu & Partners,dunamu-partners
d03c83f5-adf0-4a06-a33a-4748e984dc72,Wintermute Ventures,wintermute-ventures
52cab7e6-6fcd-4015-9dbb-ce725a2da5ba,Dexterity Capital,dexterity-capital
e8783fde-1a0a-febd-d825-5d6582e42f92,Hudson River Trading,hudson-river-trading
75f26d91-5e64-435d-86a4-f391c9380bbf,CANVAS PARTNERS,canvas-partners-0bbf
159a3a6e-b93c-468a-8161-2d89aba460ad,Ramp,ramp-financial
24f674b5-9abf-4bdf-ba20-82f1ab8b12a8,SeedFundersOrlando,seedfundersorlando
39a5d86c-d92c-4021-b39d-a5de99f0ba03,Camford Capital,camford-capital
87dbe0db-3015-7e9e-8665-af1cd6bdbff4,Chengwei Capital,chengwei-capital
800ba437-ae0f-4355-94a3-575a887acf08,Norrsken Impact Accelerator,norrsken-impact-accelerator
00c4121d-b3be-eba4-1d26-f2dab32922ac,Peer Venture Partners,peer-venture-partners
7430e2b6-d1d4-4527-9f23-9e3a3a8e0bdd,Lab Capital Advisors,lab-capital-advisors
136b84b0-27ae-1fd5-6a44-379bc5ad9e18,Startup Wise Guys,startup-wise-guys
1ba766ba-03f9-7410-0072-62b8ef4921b5,Capstone Partners,capstone-partners-korea
f0824f58-d2f7-479e-b921-3b4290a4a27e,ABM Credit Consultant and Investment Consultant,abm-credit-union
5d58a739-b232-4de1-96ab-e1dce091bd0e,CerraCap Ventures,cerracap-ventures
0787c9d6-0c3e-60de-cd09-fd56d9828e1c,Conversion Capital,conversion-capital-llc
1b5f8507-d92b-4a33-b6cf-c15e5f8f38d7,Closed Loop Partners,closed-loop-partners-38d7
8ea1dd7e-765f-45ab-99e3-2afccc9a0d63,Miramar Holdings,miramar-holdings
eca9d154-1fbb-45b2-44c2-baf27aef88c8,TRT Holdings,trt-holdings
97699a87-05ed-44a6-9027-1ccc211c412a,AU21 Capital,au21-capital
dd9f29a7-2bab-47b5-bcd4-66cabff2249c,Icetea.io,icetea-io
03409665-33ed-4513-803e-0439e49b1883,Vendetta Capital,vendetta-capital
e3217c6b-f888-4ae2-8eca-e597602b2028,Aves Lair,aves-lair
d7b190c2-571d-4f0d-93c4-72576be5d300,Mstar Capital Group,mstar-capital-group
5587b24e-e7e3-4747-86ff-279c5fa391c1,Nascent,nascent-91c1
7bd1776f-a820-d475-f4bc-b87a736eb4fb,Rosecliff Ventures,rosecliff-ventures
469d0bc7-a084-696a-c610-34c0a81f168f,LAUNCHub Ventures,launchub
adf84b72-4e34-4a10-b211-9f7a66284d7a,GeoSol Capital,geosol-capital
c649c02d-f13a-469c-9c7d-2ec1e50f5001,Magarac Venture Partners,magarac-venture-partners
2273dd36-1bdb-f4ab-fb04-c84e7413a1a1,EvoNexus,evonexus-llc
e2ff2d51-877a-4cb9-b7c7-a1b294cda109,OpenAI Startup Fund,openai-startup-fund
4bbe98f2-0c07-4931-8467-ab2622d71093,GameFi Ventures,gamefi-ventures
11f0763c-9ce3-02b6-ab3d-400a9c92dfe0,Riverlake Partners,riverlake-partners
bdd6b7d4-9846-d4e2-29d7-7e5acf17c034,Delphi Ventures,delphi-ventures
b61f9101-6f55-d420-ee15-05e359d364fc,Brightloom,eatsa
6558735f-e8ec-42ab-b1cf-ad729a611d0e,Tabula Rasa Ventures,tabula-rasa-ventures
917bfc57-78b0-48d3-99c3-1bb468346fb4,Blue Falcon Capital,blue-falcon-capital
9ee274c9-5e97-45c4-b321-dd3788e355d0,Altai Ventures,altai-ventures
5882f4bb-5077-41b9-877b-f0eb6fc14c97,Hermann Companies,hermann-companies-4c97
5dcfd2aa-ab79-4798-bd13-d065fe60b5bc,Seabury Capital,seabury-capital
8493e31d-53d3-4d3b-a8da-c109ad05f6f2,Vibe VC,vibe-vc
c8f01de1-8bdc-46d0-99f1-b8a67195e3b0,Decasonic,decasonic
b3b746aa-aa76-4e44-842d-a52da49dad38,OS Impact Investments,os-impact-investments
00d5a525-e039-463c-bba3-a131ab4077d1,Asociados Don Mario,asociados-don-mario
29715599-a745-4199-abb6-bbd2e8387894,OKX Ventures,okx-ventures
f7f92b7c-fc06-47f2-a5dc-b6bea455555e,Esplanade Ventures,esplanade-ventures
78468bed-d2cc-4051-8de5-aa83cfca746f,BT Growth Capital,bt-growth-capital
1daa405b-8461-45ef-9a8a-00677dc31c34,Maddix Capital,maddix-capital
ecdb04c5-90f7-46ae-9509-cd5b42e21394,Sun Valley Packing,sun-valley-packing
2ea3e58a-4011-4580-8207-d38eb4cf7d4f,Value Creation Strategies,value-creation-strategies
0070b92c-e20e-4921-91e8-140a1140fbf8,Greater Colorado Venture Fund,greater-colorado-venture-fund
80226461-8711-5e32-5e54-ca068b9924bb,Altair,altair-engineering
e55132f6-ed03-cc56-872f-5462787a23ae,Western New York Venture Association,western-new-york-venture-association
8488517e-c6f8-48d7-8601-4ab6d739f45b,Next Monday Ventures,next-monday-ventures
83c4ea22-ea91-8d35-c259-7b5bbd4cdbca,FuturePlay,futureplay-co
2c0de350-86ab-47ab-b88e-a9114a98e808,CJ Investment,cj-investment
8e816483-622a-45e6-b9ae-a34d7c068d3e,ROC VENTURE GROUP,roc-venture-group
73abfe78-b0f4-4fba-952b-764d7e91641c,Particle Future,particle-future
c11ac8d2-74a6-4224-81d3-a06ac71df3bf,Link VC,link-vc
620ddee9-92cf-4505-9124-1319f57fec11,Wave Capital,wave-capital
563908b2-eb75-47b7-a7f6-326dee357e9b,Leap Investment,leap-investment
de92dd0f-6bcf-4a49-86a1-66a0edee8362,Accretive,accretive
3be66065-1ba0-dc55-821f-32d9ab2d096c,Tishman Speyer,tishman-speyer
ec5c1e0f-3325-c1f4-c7d6-fdef1e20a8d7,PBJ Capital,pbj-capital
5c2ce702-2589-48c5-951a-4f390bd44146,Kawn Ventures,kawn-ventures
2cd159b5-152a-4a0f-b2fb-64df60744f59,Marvan Ventures,marvan-ventures
f8527641-abd1-4253-828e-e0d659b627b9,Protagonist,protagonist-27b9
a37bc90c-6a74-43d9-9bc5-d1eac8ead108,TRI Investments,tri-investments
8528fd1f-b460-44e8-83c7-e08a0950d801,Paradigm Sports,paradigm-sports
42895b6c-d10b-4db8-b138-fb0525362316,Huadong Medicine,huadong-medicine
30302e0b-4ee4-486e-b31b-7b3452645de0,Aventurine Partners,aventurine-partners
78167d1a-cdd3-4c57-8f9e-6eac170afa05,Sevilla Beheer B.V.,sevilla-beheer-b-v
5dda0e10-7942-45cd-a28d-14155880364c,ISTARI,istari-global
ad454aba-7d86-4439-8564-dde52f4b8971,Genetron Health,genetron-health
4d95954a-6a07-475d-ae4e-055122ed8af4,Hiaqua Investments,hiaqua-investments
04146695-bdf4-40f6-b0e7-e15fd6156ba0,Ladder Ventures,ladder-ventures
d0cdfdc0-517d-ce18-4a74-194f506bccad,Balderton Capital,balderton-capital
cbac820b-87c2-bd7a-849f-5d4009dbc611,O.G. Venture Partners,o-g-venture-partners
249c7373-d91a-4005-9fa6-5d004ca87f66,Gerdau Next Ventures,paris-ventures
25b34892-d628-4987-aa30-758442a5e29a,Cryptology Asset Group,cryptology-asset-group
3b14e2e9-86de-0364-a85a-ddbaf269b7a1,Republic,republic-co
bd101ee3-d11d-4eeb-a85e-326cd5008d66,Aruwa Capital,aruwa-capital
247578f9-84dc-4a32-afcf-fc3522605f1b,Female Founders Alliance,female-founders-alliance
2dd4ed0d-3a33-4a27-8252-8280679864eb,Narrows Capital,narrows-capital
8c3dfa4b-5f36-4a29-9861-7ac36e040fa0,ALIAVIA Ventures,aliavia-ventures
349e8078-ac80-45e0-bfac-f5892207b978,gBETA Medtech,gbeta-medtech
d1eb524d-86f6-497f-8ac6-7e8df8e40cee,Vopak,vopak
9f119a15-e8c9-0afe-ecd5-ee0bcb440fef,Debiopharm Innovation Fund,debiopharm-innovation-fund
87662e40-a193-45f1-9110-5fa46015bd03,NexPoint,nexpoint-bd03
5fc46df8-9c05-4166-af25-47097fa5abc4,Quest Groups,quest-groups-abc4
6d5fffc5-eab3-4f2f-8f50-addc01c48f73,Suvretta Capital Management,suvretta-capital-management
870e2104-17ba-9e40-b9bf-43ebd66c178b,Scrum Ventures,scrum-ventures
95489f22-86a1-65b2-e005-e6abeeaaf204,Anthem Venture Partners,anthem-venture-partners
1bc28dec-4dde-5152-42b7-811f15233396,Elevance Health,elevance-health
0f07f651-4ed6-3d83-0ab8-71b7de745530,Walgreens Boots Alliance,walgreens-boots-alliance
88e5aa7b-0334-2a9d-9811-9b976a082889,Partners for Growth,partners-for-growth
e23053d5-786c-20a6-2bfc-9c979339d475,Morningstar,morningstar
0216816f-266a-4755-aa43-594b2a32ae41,Holman Growth Ventures,holman-growth-ventures
b11676aa-59da-d3e8-6875-001e045a19e9,National Bank Holdings,national-bank-holdings
07c087be-4eef-2521-98d7-9a441c310b69,Esor Investments,esor-investments
f0da79c3-607b-1436-c9e4-b40ce7e082d0,Forefront Venture Partners,forefront-venture-partners
a90a2792-7fc3-c23e-836b-7b6271ec772d,Sanofi,sanofi
258972b9-2834-f6a7-7da6-08f51a8e5fbf,Bristol Myers Squibb,bristol-myers-squibb
16420710-f867-330f-5274-53dfdc6fcab5,Nordstrom,nordstrom
df6d18e8-fa48-7313-d091-1c1a78e65232,Camden Partners,camden-partners
79e028ab-f74b-4407-837f-a1633736480b,ONE WORLD Impact Investments LLC,one-world-training-investments
718dd3e8-20a4-424d-baa6-cb27d61df007,Innovius Capital,innovius-capital
78cc69fa-1e38-4bcb-8c86-26e4c668733e,Oceanpine Capital,oceanpine-capital
5339478a-9284-0de3-107b-54363068ad07,TriWise Capital,triwise-capital
eee2bee2-acca-12c3-7dd0-98c237540a84,Jerusalem Venture Partners (JVP),jerusalem-venture-partners
bd851807-175b-2f44-a89c-f2ece823d6ec,Nemetschek,nemetschek-ag
dd5e0144-b22c-41e0-bb6f-6a55156ea599,Intuitive Ventures,intuitive-ventures
6bd59487-ccf5-6995-c602-b30adbc7fde0,Johnson & Johnson Robotics and Digital Solutions,johnson-johnson-innovation
27448360-a8f1-4f54-aa5c-37bb7fd4eec4,Dexcom Ventures,dexcom-ventures
a94d3bb6-f5be-1f22-68c5-4013d9623e63,Saudi Aramco Entrepreneurship Ventures,wa-ed-ventures
ed2ccbe4-9329-452d-998e-ed5cb65bcbcd,JKR Investment Group,jkr-investment-group
cb739a4c-9815-0862-8526-27ab50b1f6d2,Change Ventures,change-ventures
182b5e0a-8c7e-484d-e284-df966ec0feff,Connected Capital,connected-capital
42dc14a3-8815-4a6f-9fbf-d859ae5dd81a,Vive Collective,vive-collective
b8efbaee-49f0-ea96-6d00-1c9b3e6f8859,Food Retail Ventures,mccann-investments-advisory
09429268-5fe3-4f0f-aeee-228c5b9c80b2,Ringbolt Capital,ringbolt-capital
877eb294-75ba-4a4a-a9f0-ed1b701b8bed,Wurk,wurk-8bed
7b1be228-e265-e4c6-aff2-6608eb001ab0,IA Ventures,ia-ventures
750aaa74-950d-43a5-8e37-822904c18412,E3 Negócios,e3-negócios
9a1ac48b-552c-4d2c-99fe-dce9e4b4e82e,Fulcrum 2020,fulcrum-2020
0136b998-dbd6-4121-9799-8a1f8c0f893e,Myeloma Investment Fund,myeloma-investment-fund
